date,worker_id,shift,dock_id,dock_in_use,items_picked,hours_worked,orders_completed,errors
2023-03-06 20:00:00,W007,PM,6,1,42,0.53,6,1
2023-03-06 21:00:00,W014,Night,8,1,33,0.53,6,0
2023-03-06 22:00:00,W015,PM,6,1,44,0.69,8,0
2023-03-06 23:00:00,W007,AM,2,1,39,0.6,4,0
2023-03-07 00:00:00,W009,PM,1,0,35,0.97,11,0
2023-03-07 01:00:00,W048,AM,8,1,39,0.79,9,1
2023-03-07 02:00:00,W008,AM,8,0,55,0.64,4,0
2023-03-07 03:00:00,W050,PM,1,0,43,0.85,11,0
2023-03-07 04:00:00,W023,PM,6,1,56,0.69,7,0
2023-03-07 05:00:00,W029,AM,4,1,44,0.57,8,1
2023-03-07 06:00:00,W018,Night,1,1,41,0.62,6,0
2023-03-07 07:00:00,W031,AM,6,0,40,0.82,12,1
2023-03-07 08:00:00,W030,PM,1,1,61,0.53,7,1
2023-03-07 09:00:00,W039,PM,4,1,39,0.64,13,0
2023-03-07 10:00:00,W035,Night,5,1,40,0.6,11,0
2023-03-07 11:00:00,W018,AM,7,1,54,0.6,10,0
2023-03-07 12:00:00,W042,AM,6,1,32,0.84,10,0
2023-03-07 13:00:00,W039,AM,3,1,47,0.91,10,1
2023-03-07 14:00:00,W017,PM,3,0,44,0.86,8,0
2023-03-07 15:00:00,W014,AM,6,0,53,0.82,10,0
2023-03-07 16:00:00,W031,Night,2,1,52,0.96,7,0
2023-03-07 17:00:00,W024,PM,5,1,49,0.53,5,0
2023-03-07 18:00:00,W035,PM,2,1,35,0.58,16,1
2023-03-07 19:00:00,W044,AM,7,1,39,0.71,10,0
2023-03-07 20:00:00,W045,Night,3,0,42,0.69,5,0
2023-03-07 21:00:00,W034,PM,4,0,39,0.71,10,1
2023-03-07 22:00:00,W003,PM,6,1,44,0.6,7,0
2023-03-07 23:00:00,W037,AM,7,0,31,0.57,13,0
2023-03-08 00:00:00,W043,AM,8,1,51,0.75,9,0
2023-03-08 01:00:00,W040,Night,8,1,53,0.96,8,2
2023-03-08 02:00:00,W026,AM,1,1,64,0.7,10,0
2023-03-08 03:00:00,W023,Night,3,1,44,0.52,8,0
2023-03-08 04:00:00,W044,PM,5,1,42,0.85,7,0
2023-03-08 05:00:00,W039,Night,3,1,47,0.65,8,0
2023-03-08 06:00:00,W015,Night,5,0,46,0.62,5,0
2023-03-08 07:00:00,W049,Night,5,1,43,0.66,5,0
2023-03-08 08:00:00,W004,PM,6,1,59,0.86,7,1
2023-03-08 09:00:00,W029,AM,5,1,41,0.91,5,0
2023-03-08 10:00:00,W022,PM,2,0,51,0.79,10,1
2023-03-08 11:00:00,W025,AM,8,1,33,0.66,5,0
2023-03-08 12:00:00,W013,Night,7,1,45,0.66,3,1
2023-03-08 13:00:00,W018,Night,4,1,60,0.56,8,1
2023-03-08 14:00:00,W033,Night,3,1,50,0.97,7,0
2023-03-08 15:00:00,W016,Night,4,1,39,0.82,3,0
2023-03-08 16:00:00,W045,Night,7,1,45,0.51,10,0
2023-03-08 17:00:00,W042,AM,1,0,41,0.83,4,1
2023-03-08 18:00:00,W044,AM,7,1,45,0.72,9,0
2023-03-08 19:00:00,W002,Night,3,1,38,0.99,10,0
2023-03-08 20:00:00,W035,PM,8,1,41,0.91,15,1
2023-03-08 21:00:00,W042,PM,4,1,51,0.59,9,0
2023-03-08 22:00:00,W034,Night,4,0,42,0.86,7,1
2023-03-08 23:00:00,W030,AM,6,0,59,0.74,4,0
2023-03-09 00:00:00,W013,PM,6,1,37,0.59,5,2
2023-03-09 01:00:00,W013,PM,7,1,35,0.85,8,0
2023-03-09 02:00:00,W018,PM,7,1,45,0.77,6,0
2023-03-09 03:00:00,W032,Night,1,1,31,0.52,4,0
2023-03-09 04:00:00,W032,PM,5,1,55,0.82,9,0
2023-03-09 05:00:00,W035,PM,3,1,44,0.82,5,0
2023-03-09 06:00:00,W039,PM,6,1,43,0.57,10,0
2023-03-09 07:00:00,W046,PM,3,1,46,0.67,12,0
2023-03-09 08:00:00,W029,AM,1,1,37,0.79,9,0
2023-03-09 09:00:00,W049,Night,6,1,47,0.57,6,0
2023-03-09 10:00:00,W029,Night,6,1,35,0.93,10,0
2023-03-09 11:00:00,W044,AM,5,1,42,0.51,12,0
2023-03-09 12:00:00,W016,AM,3,1,40,0.55,7,0
2023-03-09 13:00:00,W044,Night,8,1,46,0.56,5,1
2023-03-09 14:00:00,W047,PM,3,1,42,0.76,15,0
2023-03-09 15:00:00,W010,PM,3,0,37,0.81,13,0
2023-03-09 16:00:00,W030,Night,5,1,43,0.7,8,0
2023-03-09 17:00:00,W025,PM,6,1,50,0.64,10,0
2023-03-09 18:00:00,W039,AM,1,1,46,0.9,6,0
2023-03-09 19:00:00,W020,PM,3,0,48,0.53,8,0
2023-03-09 20:00:00,W005,PM,4,0,48,0.64,10,0
2023-03-09 21:00:00,W001,PM,8,0,47,0.52,6,0
2023-03-09 22:00:00,W030,Night,8,1,43,0.51,3,0
2023-03-09 23:00:00,W049,AM,5,0,43,0.68,10,1
2023-03-10 00:00:00,W003,PM,2,1,44,0.6,4,0
2023-03-10 01:00:00,W045,Night,1,0,50,0.63,10,0
2023-03-10 02:00:00,W014,PM,4,0,32,0.91,9,1
2023-03-10 03:00:00,W030,AM,3,0,54,0.58,10,1
2023-03-10 04:00:00,W050,PM,2,0,40,0.89,9,0
2023-03-10 05:00:00,W004,AM,1,1,44,0.84,8,1
2023-03-10 06:00:00,W018,PM,5,1,46,0.66,12,0
2023-03-10 07:00:00,W037,AM,2,1,53,0.77,11,0
2023-03-10 08:00:00,W025,PM,6,0,44,0.72,7,1
2023-03-10 09:00:00,W048,AM,7,0,32,0.56,9,0
2023-03-10 10:00:00,W001,PM,2,1,46,0.95,13,0
2023-03-10 11:00:00,W046,PM,7,1,46,0.78,6,0
2023-03-10 12:00:00,W015,Night,8,0,44,0.94,6,0
2023-03-10 13:00:00,W009,Night,4,1,44,0.91,5,0
2023-03-10 14:00:00,W015,AM,1,1,50,0.54,5,2
2023-03-10 15:00:00,W049,PM,4,0,50,0.6,8,0
2023-03-10 16:00:00,W024,AM,4,1,44,0.57,7,0
2023-03-10 17:00:00,W004,Night,3,0,49,0.92,7,0
2023-03-10 18:00:00,W012,AM,5,1,41,0.93,7,1
2023-03-10 19:00:00,W037,AM,2,0,50,0.76,7,0
2023-03-10 20:00:00,W037,Night,1,1,50,0.55,7,0
2023-03-10 21:00:00,W043,PM,8,0,49,0.57,7,0
2023-03-10 22:00:00,W006,AM,6,1,48,0.91,9,1
2023-03-10 23:00:00,W039,Night,5,0,44,0.96,6,0
2023-03-11 00:00:00,W046,PM,5,1,54,0.6,11,1
2023-03-11 01:00:00,W024,Night,1,1,42,0.51,8,0
2023-03-11 02:00:00,W011,AM,5,1,46,0.67,14,0
2023-03-11 03:00:00,W013,PM,3,1,52,0.52,6,0
2023-03-11 04:00:00,W034,PM,5,1,39,0.91,5,0
2023-03-11 05:00:00,W025,Night,8,1,45,0.75,7,0
2023-03-11 06:00:00,W007,Night,8,0,41,0.82,6,1
2023-03-11 07:00:00,W004,Night,3,1,44,0.71,10,0
2023-03-11 08:00:00,W008,PM,2,0,44,0.67,5,0
2023-03-11 09:00:00,W020,PM,2,1,53,0.61,7,1
2023-03-11 10:00:00,W029,AM,4,0,45,0.89,12,0
2023-03-11 11:00:00,W045,PM,8,1,49,0.85,6,1
2023-03-11 12:00:00,W046,AM,3,1,44,0.68,2,0
2023-03-11 13:00:00,W010,Night,6,1,50,0.66,6,0
2023-03-11 14:00:00,W043,Night,2,1,46,0.5,4,0
2023-03-11 15:00:00,W034,PM,5,0,44,0.53,7,0
2023-03-11 16:00:00,W026,Night,1,1,53,0.81,11,0
2023-03-11 17:00:00,W041,Night,1,0,53,0.76,5,0
2023-03-11 18:00:00,W049,PM,7,1,37,0.72,7,1
2023-03-11 19:00:00,W003,AM,8,1,52,0.91,6,0
2023-03-11 20:00:00,W006,PM,3,1,36,0.75,4,0
2023-03-11 21:00:00,W005,AM,6,0,55,0.69,9,0
2023-03-11 22:00:00,W005,PM,4,0,43,0.58,8,0
2023-03-11 23:00:00,W047,PM,5,0,34,0.91,11,1
2023-03-12 00:00:00,W023,Night,3,0,47,0.79,6,0
2023-03-12 01:00:00,W049,PM,7,0,38,0.55,13,0
2023-03-12 02:00:00,W009,PM,1,1,48,0.82,10,0
2023-03-12 03:00:00,W035,AM,3,0,47,0.71,7,0
2023-03-12 04:00:00,W020,Night,5,1,31,0.91,7,0
2023-03-12 05:00:00,W049,AM,6,1,41,0.96,5,0
2023-03-12 06:00:00,W042,AM,8,1,52,0.8,6,1
2023-03-12 07:00:00,W035,Night,6,1,43,0.87,6,0
2023-03-12 08:00:00,W050,Night,2,1,42,0.53,12,1
2023-03-12 09:00:00,W018,Night,5,1,36,0.78,11,0
2023-03-12 10:00:00,W017,PM,7,0,46,0.88,8,0
2023-03-12 11:00:00,W024,Night,2,1,40,0.75,10,1
2023-03-12 12:00:00,W003,Night,2,1,33,0.8,10,1
2023-03-12 13:00:00,W032,Night,2,1,36,0.95,5,2
2023-03-12 14:00:00,W035,AM,3,1,43,0.6,10,0
2023-03-12 15:00:00,W038,AM,7,1,35,0.55,5,0
2023-03-12 16:00:00,W013,PM,1,1,43,0.85,9,1
2023-03-12 17:00:00,W047,AM,6,0,45,0.91,7,0
2023-03-12 18:00:00,W025,PM,8,1,40,0.93,8,0
2023-03-12 19:00:00,W009,AM,3,1,43,0.82,8,1
2023-03-12 20:00:00,W004,Night,1,0,50,0.92,7,1
2023-03-12 21:00:00,W014,AM,6,0,51,0.85,15,1
2023-03-12 22:00:00,W037,PM,8,0,42,0.54,12,2
2023-03-12 23:00:00,W034,AM,7,1,44,0.88,11,0
2023-03-13 00:00:00,W011,Night,8,0,45,0.59,9,1
2023-03-13 01:00:00,W041,PM,7,1,43,0.62,5,0
2023-03-13 02:00:00,W003,Night,5,1,42,0.7,10,1
2023-03-13 03:00:00,W028,Night,8,1,42,0.66,7,0
2023-03-13 04:00:00,W029,PM,6,1,50,0.66,2,0
2023-03-13 05:00:00,W009,Night,6,1,30,0.58,11,1
2023-03-13 06:00:00,W003,Night,7,1,50,0.65,8,0
2023-03-13 07:00:00,W025,AM,6,0,48,0.51,4,0
2023-03-13 08:00:00,W034,Night,4,1,44,0.74,11,2
2023-03-13 09:00:00,W012,Night,5,1,41,0.88,10,0
2023-03-13 10:00:00,W042,Night,3,1,49,0.93,7,0
2023-03-13 11:00:00,W009,Night,8,1,41,0.91,11,0
2023-03-13 12:00:00,W015,PM,3,0,48,0.71,4,0
2023-03-13 13:00:00,W040,AM,1,1,52,0.87,7,0
2023-03-13 14:00:00,W025,Night,3,0,49,0.64,12,0
2023-03-13 15:00:00,W005,Night,2,1,38,0.53,5,0
2023-03-13 16:00:00,W011,PM,6,0,38,0.84,8,0
2023-03-13 17:00:00,W034,Night,3,1,40,0.82,10,1
2023-03-13 18:00:00,W024,PM,1,0,48,0.9,8,0
2023-03-13 19:00:00,W015,AM,1,1,54,0.81,4,0
2023-03-13 20:00:00,W038,AM,2,1,27,0.58,3,0
2023-03-13 21:00:00,W008,Night,1,0,41,0.93,8,0
2023-03-13 22:00:00,W005,Night,7,1,32,0.81,13,0
2023-03-13 23:00:00,W048,Night,4,1,42,0.9,10,0
2023-03-14 00:00:00,W026,PM,7,1,39,0.89,12,1
2023-03-14 01:00:00,W018,Night,6,1,46,0.65,2,0
2023-03-14 02:00:00,W006,Night,6,1,51,0.54,8,1
2023-03-14 03:00:00,W037,AM,6,1,48,0.59,6,0
2023-03-14 04:00:00,W048,Night,5,1,55,0.55,6,0
2023-03-14 05:00:00,W013,AM,3,1,29,0.62,6,1
2023-03-14 06:00:00,W028,Night,4,1,46,0.73,9,0
2023-03-14 07:00:00,W005,AM,3,0,46,0.95,6,0
2023-03-14 08:00:00,W013,Night,4,0,40,0.94,5,0
2023-03-14 09:00:00,W017,AM,3,0,31,0.86,7,1
2023-03-14 10:00:00,W050,PM,2,0,49,0.51,8,1
2023-03-14 11:00:00,W040,AM,8,1,47,0.67,10,1
2023-03-14 12:00:00,W045,AM,7,1,35,0.84,5,0
2023-03-14 13:00:00,W032,AM,1,0,42,0.56,6,1
2023-03-14 14:00:00,W029,Night,1,1,52,0.9,9,0
2023-03-14 15:00:00,W003,Night,7,1,38,0.96,9,0
2023-03-14 16:00:00,W040,Night,2,1,50,0.68,5,0
2023-03-14 17:00:00,W034,PM,4,1,51,0.85,8,0
2023-03-14 18:00:00,W040,PM,7,1,38,0.57,12,1
2023-03-14 19:00:00,W027,AM,5,0,50,0.85,5,0
2023-03-14 20:00:00,W013,PM,4,0,35,0.51,8,2
2023-03-14 21:00:00,W045,AM,1,0,41,0.58,11,0
2023-03-14 22:00:00,W033,AM,5,1,37,0.85,7,1
2023-03-14 23:00:00,W006,AM,3,0,47,0.86,7,1
2023-03-15 00:00:00,W024,PM,5,1,41,0.82,6,0
2023-03-15 01:00:00,W019,Night,4,0,35,0.74,11,0
2023-03-15 02:00:00,W016,PM,2,1,36,0.84,9,2
2023-03-15 03:00:00,W040,AM,3,0,38,0.89,6,0
2023-03-15 04:00:00,W028,AM,4,0,48,0.98,10,0
2023-03-15 05:00:00,W033,PM,3,0,52,0.94,7,1
2023-03-15 06:00:00,W048,AM,5,1,37,0.9,8,1
2023-03-15 07:00:00,W041,AM,1,0,51,0.85,9,0
2023-03-15 08:00:00,W013,PM,4,1,43,0.79,10,0
2023-03-15 09:00:00,W043,PM,8,0,46,0.56,8,0
2023-03-15 10:00:00,W045,PM,2,1,48,0.58,10,0
2023-03-15 11:00:00,W025,AM,8,1,34,0.91,11,1
2023-03-15 12:00:00,W042,AM,8,0,37,0.9,8,1
2023-03-15 13:00:00,W036,Night,7,1,48,0.81,7,0
2023-03-15 14:00:00,W027,Night,5,1,49,0.72,9,0
2023-03-15 15:00:00,W038,PM,4,0,37,0.51,7,0
2023-03-15 16:00:00,W007,Night,2,0,60,0.66,8,0
2023-03-15 17:00:00,W005,AM,4,1,34,0.71,7,0
2023-03-15 18:00:00,W043,Night,5,1,53,0.74,10,0
2023-03-15 19:00:00,W045,AM,4,1,52,0.96,7,0
2023-03-15 20:00:00,W031,PM,3,1,57,0.55,9,0
2023-03-15 21:00:00,W023,PM,5,1,42,0.76,7,1
2023-03-15 22:00:00,W042,AM,4,0,52,0.68,6,1
2023-03-15 23:00:00,W010,Night,7,1,37,1.0,3,0
2023-03-16 00:00:00,W032,PM,1,1,48,0.93,8,0
2023-03-16 01:00:00,W043,PM,4,1,38,0.72,7,0
2023-03-16 02:00:00,W030,Night,3,1,43,1.0,12,0
2023-03-16 03:00:00,W039,Night,2,1,45,0.76,9,0
2023-03-16 04:00:00,W031,AM,7,0,45,0.58,7,0
2023-03-16 05:00:00,W018,Night,2,1,42,0.78,13,0
2023-03-16 06:00:00,W036,Night,8,1,44,0.61,6,0
2023-03-16 07:00:00,W002,Night,7,0,58,0.82,7,0
2023-03-16 08:00:00,W014,AM,2,1,49,0.97,6,0
2023-03-16 09:00:00,W013,AM,1,0,39,0.89,3,0
2023-03-16 10:00:00,W029,PM,3,1,51,0.64,9,1
2023-03-16 11:00:00,W012,AM,8,1,40,0.65,7,1
2023-03-16 12:00:00,W039,PM,5,0,47,0.53,7,0
2023-03-16 13:00:00,W002,Night,2,1,35,0.64,7,0
2023-03-16 14:00:00,W032,PM,7,1,51,0.55,9,1
2023-03-16 15:00:00,W013,PM,3,1,42,0.75,4,0
2023-03-16 16:00:00,W046,Night,4,0,43,0.85,12,0
2023-03-16 17:00:00,W027,PM,1,0,51,0.88,11,1
2023-03-16 18:00:00,W049,AM,3,1,43,0.53,9,0
2023-03-16 19:00:00,W041,AM,3,0,47,0.67,6,0
2023-03-16 20:00:00,W017,AM,5,1,52,0.64,3,0
2023-03-16 21:00:00,W040,AM,3,1,45,0.55,10,0
2023-03-16 22:00:00,W031,PM,5,1,50,0.68,9,0
2023-03-16 23:00:00,W034,PM,1,1,61,0.65,3,0
2023-03-17 00:00:00,W024,Night,1,1,40,0.82,4,1
2023-03-17 01:00:00,W045,PM,4,1,32,0.94,4,1
2023-03-17 02:00:00,W035,PM,5,1,37,0.73,11,0
2023-03-17 03:00:00,W048,PM,5,1,37,0.87,9,0
2023-03-17 04:00:00,W006,Night,2,1,42,0.57,4,0
2023-03-17 05:00:00,W019,AM,2,0,41,0.95,14,0
2023-03-17 06:00:00,W030,PM,4,0,59,0.58,7,0
2023-03-17 07:00:00,W007,Night,1,1,42,0.6,11,0
2023-03-17 08:00:00,W010,Night,6,1,48,0.55,7,0
2023-03-17 09:00:00,W041,Night,2,1,52,0.65,7,0
2023-03-17 10:00:00,W032,AM,3,1,48,0.78,15,0
2023-03-17 11:00:00,W034,PM,1,0,31,0.99,7,0
2023-03-17 12:00:00,W028,Night,6,1,62,0.9,7,0
2023-03-17 13:00:00,W015,AM,8,1,43,0.69,10,0
2023-03-17 14:00:00,W030,Night,3,1,45,0.79,8,0
2023-03-17 15:00:00,W037,Night,7,1,50,0.81,6,0
2023-03-17 16:00:00,W029,Night,5,0,39,0.91,5,1
2023-03-17 17:00:00,W022,Night,1,1,35,0.87,10,0
2023-03-17 18:00:00,W004,Night,7,1,42,0.78,9,0
2023-03-17 19:00:00,W020,AM,4,0,52,0.83,8,1
2023-03-17 20:00:00,W032,PM,5,1,51,0.87,12,0
2023-03-17 21:00:00,W036,PM,5,1,31,0.57,10,1
2023-03-17 22:00:00,W050,PM,3,1,54,0.6,7,0
2023-03-17 23:00:00,W004,PM,7,0,42,0.84,8,0
2023-03-18 00:00:00,W027,AM,5,0,39,0.93,6,0
2023-03-18 01:00:00,W017,AM,2,1,46,0.7,7,0
2023-03-18 02:00:00,W012,AM,1,0,47,0.99,7,0
2023-03-18 03:00:00,W022,Night,2,1,39,0.61,6,0
2023-03-18 04:00:00,W017,Night,3,0,47,0.71,4,0
2023-03-18 05:00:00,W010,Night,6,1,42,0.69,3,0
2023-03-18 06:00:00,W001,PM,8,1,59,0.97,5,0
2023-03-18 07:00:00,W022,Night,3,1,50,0.64,7,0
2023-03-18 08:00:00,W026,PM,1,0,42,0.74,15,0
2023-03-18 09:00:00,W018,Night,5,1,44,0.59,9,0
2023-03-18 10:00:00,W050,PM,7,1,43,0.76,8,0
2023-03-18 11:00:00,W014,Night,7,0,49,0.93,6,1
2023-03-18 12:00:00,W047,Night,4,1,41,0.65,10,0
2023-03-18 13:00:00,W029,AM,3,0,38,0.91,10,0
2023-03-18 14:00:00,W012,Night,1,1,37,0.96,8,0
2023-03-18 15:00:00,W036,Night,4,1,48,0.54,6,0
2023-03-18 16:00:00,W035,AM,5,0,54,0.88,5,0
2023-03-18 17:00:00,W012,PM,6,1,39,0.63,12,1
2023-03-18 18:00:00,W007,AM,3,1,44,0.59,6,1
2023-03-18 19:00:00,W029,AM,6,0,36,0.8,9,2
2023-03-18 20:00:00,W011,PM,1,1,47,0.85,4,1
2023-03-18 21:00:00,W033,Night,6,1,42,0.7,10,0
2023-03-18 22:00:00,W006,PM,6,1,46,0.52,6,0
2023-03-18 23:00:00,W047,Night,1,1,42,0.95,7,3
2023-03-19 00:00:00,W015,Night,1,0,45,0.87,9,0
2023-03-19 01:00:00,W032,PM,3,0,44,0.64,1,0
2023-03-19 02:00:00,W011,AM,6,1,55,0.75,4,2
2023-03-19 03:00:00,W023,PM,4,0,46,0.51,10,0
2023-03-19 04:00:00,W026,Night,8,1,47,0.67,9,0
2023-03-19 05:00:00,W034,PM,1,0,54,0.76,14,0
2023-03-19 06:00:00,W046,PM,5,1,46,0.76,7,0
2023-03-19 07:00:00,W034,Night,6,1,38,0.6,15,0
2023-03-19 08:00:00,W029,AM,1,1,51,0.89,4,0
2023-03-19 09:00:00,W004,PM,4,0,54,0.65,10,0
2023-03-19 10:00:00,W017,Night,7,0,45,0.79,11,1
2023-03-19 11:00:00,W035,Night,3,0,45,0.64,12,1
2023-03-19 12:00:00,W013,PM,6,0,36,0.71,16,0
2023-03-19 13:00:00,W041,AM,7,0,49,0.6,6,0
2023-03-19 14:00:00,W039,PM,1,1,50,0.82,9,0
2023-03-19 15:00:00,W015,AM,1,1,47,0.71,8,0
2023-03-19 16:00:00,W029,AM,5,1,46,0.51,15,1
2023-03-19 17:00:00,W029,AM,5,1,34,0.51,6,1
2023-03-19 18:00:00,W011,AM,6,1,46,0.74,10,0
2023-03-19 19:00:00,W032,PM,7,1,52,0.59,5,0
2023-03-19 20:00:00,W002,Night,8,1,49,0.79,8,0
2023-03-19 21:00:00,W047,Night,7,1,39,0.7,8,0
2023-03-19 22:00:00,W014,Night,1,1,33,0.83,12,0
2023-03-19 23:00:00,W020,Night,8,0,44,0.98,15,0
2023-03-20 00:00:00,W022,Night,6,0,41,0.76,5,0
2023-03-20 01:00:00,W011,Night,1,1,39,0.89,6,1
2023-03-20 02:00:00,W027,PM,5,0,45,0.88,8,0
2023-03-20 03:00:00,W003,AM,4,1,29,0.96,6,1
2023-03-20 04:00:00,W017,Night,2,1,44,0.61,6,0
2023-03-20 05:00:00,W044,PM,8,0,49,0.91,6,0
2023-03-20 06:00:00,W028,Night,2,0,41,0.95,15,0
2023-03-20 07:00:00,W029,Night,1,1,45,0.7,5,0
2023-03-20 08:00:00,W021,AM,7,1,42,0.66,1,2
2023-03-20 09:00:00,W047,AM,5,0,44,0.98,10,0
2023-03-20 10:00:00,W016,AM,3,1,53,0.81,7,0
2023-03-20 11:00:00,W037,Night,3,1,54,0.69,7,0
2023-03-20 12:00:00,W020,Night,2,0,45,0.9,8,0
2023-03-20 13:00:00,W006,Night,4,0,35,0.65,9,0
2023-03-20 14:00:00,W019,AM,2,1,51,0.59,7,1
2023-03-20 15:00:00,W005,PM,1,0,36,0.77,12,0
2023-03-20 16:00:00,W003,Night,4,1,50,0.78,11,1
2023-03-20 17:00:00,W001,Night,3,1,48,0.91,8,1
2023-03-20 18:00:00,W038,Night,7,1,37,0.73,7,1
2023-03-20 19:00:00,W015,PM,5,1,36,0.91,7,0
2023-03-20 20:00:00,W034,Night,8,1,37,0.66,8,0
2023-03-20 21:00:00,W035,PM,5,1,49,0.79,9,0
2023-03-20 22:00:00,W049,Night,1,0,36,0.6,12,0
2023-03-20 23:00:00,W025,PM,2,1,41,0.69,5,1
2023-03-21 00:00:00,W024,Night,1,1,50,0.93,7,0
2023-03-21 01:00:00,W012,AM,8,0,49,0.61,6,1
2023-03-21 02:00:00,W018,AM,5,1,50,0.91,6,0
2023-03-21 03:00:00,W015,AM,8,0,37,0.64,2,0
2023-03-21 04:00:00,W044,AM,3,0,42,0.52,6,1
2023-03-21 05:00:00,W016,Night,5,0,31,0.55,7,0
2023-03-21 06:00:00,W027,AM,4,1,49,0.87,4,0
2023-03-21 07:00:00,W008,PM,7,1,42,0.63,2,1
2023-03-21 08:00:00,W046,AM,8,0,35,0.83,4,0
2023-03-21 09:00:00,W025,AM,7,0,41,0.85,5,0
2023-03-21 10:00:00,W017,AM,6,0,52,0.67,2,0
2023-03-21 11:00:00,W029,Night,5,1,57,0.74,9,1
2023-03-21 12:00:00,W008,AM,5,0,57,0.7,10,0
2023-03-21 13:00:00,W015,PM,7,1,47,0.97,6,0
2023-03-21 14:00:00,W027,AM,6,0,51,0.66,9,0
2023-03-21 15:00:00,W046,AM,4,1,45,0.59,10,0
2023-03-21 16:00:00,W050,AM,2,0,42,0.68,7,1
2023-03-21 17:00:00,W007,PM,8,1,47,0.83,7,0
2023-03-21 18:00:00,W003,AM,8,0,44,0.85,8,0
2023-03-21 19:00:00,W029,PM,5,0,35,0.96,5,0
2023-03-21 20:00:00,W044,PM,7,1,56,0.94,6,1
2023-03-21 21:00:00,W024,AM,1,1,50,0.64,5,0
2023-03-21 22:00:00,W003,PM,5,1,41,0.73,7,0
2023-03-21 23:00:00,W020,Night,1,1,47,0.87,10,0
2023-03-22 00:00:00,W046,AM,4,1,52,0.96,6,1
2023-03-22 01:00:00,W015,AM,5,1,53,0.67,7,0
2023-03-22 02:00:00,W025,PM,8,0,45,0.72,8,0
2023-03-22 03:00:00,W030,PM,7,1,52,0.95,7,0
2023-03-22 04:00:00,W014,AM,4,1,40,0.68,5,1
2023-03-22 05:00:00,W007,Night,4,1,37,0.74,8,0
2023-03-22 06:00:00,W017,PM,2,1,42,0.95,8,0
2023-03-22 07:00:00,W044,PM,5,0,51,0.9,9,0
2023-03-22 08:00:00,W020,Night,1,0,53,0.62,6,0
2023-03-22 09:00:00,W036,Night,1,1,43,0.66,2,1
2023-03-22 10:00:00,W009,AM,5,1,36,0.68,8,0
2023-03-22 11:00:00,W038,Night,6,0,44,0.96,3,0
2023-03-22 12:00:00,W048,AM,2,1,39,1.0,8,0
2023-03-22 13:00:00,W022,Night,2,1,49,0.89,7,0
2023-03-22 14:00:00,W002,PM,2,0,38,0.74,7,0
2023-03-22 15:00:00,W024,AM,1,1,47,0.51,12,0
2023-03-22 16:00:00,W008,AM,4,1,35,0.85,5,0
2023-03-22 17:00:00,W011,AM,7,1,50,0.69,5,0
2023-03-22 18:00:00,W013,Night,6,1,44,0.82,6,1
2023-03-22 19:00:00,W017,PM,8,1,46,0.8,17,1
2023-03-22 20:00:00,W008,AM,2,1,49,0.74,9,0
2023-03-22 21:00:00,W021,AM,1,1,44,0.97,6,0
2023-03-22 22:00:00,W018,AM,1,1,53,0.51,8,0
2023-03-22 23:00:00,W030,AM,8,1,40,0.86,11,0
2023-03-23 00:00:00,W018,PM,4,1,42,0.7,4,0
2023-03-23 01:00:00,W046,Night,8,1,41,0.86,7,0
2023-03-23 02:00:00,W047,PM,5,0,29,0.84,10,0
2023-03-23 03:00:00,W031,AM,5,0,42,0.51,12,0
2023-03-23 04:00:00,W038,PM,7,0,52,0.64,7,0
2023-03-23 05:00:00,W032,AM,8,0,33,0.59,6,0
2023-03-23 06:00:00,W011,Night,7,1,46,0.58,10,0
2023-03-23 07:00:00,W045,Night,2,1,40,0.86,4,0
2023-03-23 08:00:00,W025,Night,7,1,57,0.62,7,0
2023-03-23 09:00:00,W033,AM,2,1,25,0.74,10,0
2023-03-23 10:00:00,W038,PM,6,1,39,0.62,5,0
2023-03-23 11:00:00,W041,Night,7,1,47,0.79,10,0
2023-03-23 12:00:00,W008,AM,4,1,45,0.86,4,0
2023-03-23 13:00:00,W011,AM,2,1,44,0.67,7,0
2023-03-23 14:00:00,W022,PM,4,1,56,0.8,10,0
2023-03-23 15:00:00,W024,Night,1,1,45,0.91,12,0
2023-03-23 16:00:00,W041,AM,2,0,37,0.55,13,0
2023-03-23 17:00:00,W017,PM,1,1,30,0.86,6,1
2023-03-23 18:00:00,W012,Night,3,1,41,0.66,8,0
2023-03-23 19:00:00,W046,PM,4,0,51,0.56,8,0
2023-03-23 20:00:00,W032,PM,3,1,39,0.77,11,0
2023-03-23 21:00:00,W015,AM,2,0,47,0.61,9,0
2023-03-23 22:00:00,W016,AM,1,0,44,0.91,13,0
2023-03-23 23:00:00,W022,AM,2,1,54,0.52,9,0
2023-03-24 00:00:00,W028,PM,3,1,47,0.55,6,3
2023-03-24 01:00:00,W020,AM,8,1,49,0.76,11,0
2023-03-24 02:00:00,W033,PM,8,1,47,0.79,10,0
2023-03-24 03:00:00,W010,PM,2,1,50,0.86,3,0
2023-03-24 04:00:00,W040,AM,6,1,41,0.63,12,0
2023-03-24 05:00:00,W032,Night,5,1,39,0.92,9,0
2023-03-24 06:00:00,W050,Night,3,1,44,0.98,9,0
2023-03-24 07:00:00,W033,Night,2,0,35,0.75,4,0
2023-03-24 08:00:00,W002,PM,1,1,54,0.88,11,0
2023-03-24 09:00:00,W033,PM,2,1,47,0.76,9,0
